id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7311381827,birmingham,16990,2004,ford,super duty f-250,good,8 cylinders,gas,213563,clean,automatic,1FTNW21L44EA70621,4wd,,,black,al
7311381824,birmingham,49990,2015,,Hino 268,good,6 cylinders,diesel,203867,clean,automatic,5PVNE8JP7F4S51018,rwd,,,white,al
7311381767,birmingham,33990,2014,ford,super duty f-550 drw,good,8 cylinders,diesel,136250,clean,automatic,1FDUF5HT3EEB73528,4wd,full-size,truck,white,al
7311381723,birmingham,24990,2009,chevrolet,3500 lcf gas,good,8 cylinders,gas,72789,clean,automatic,4KBB4W1N39J802032,rwd,full-size,truck,white,al
7311381694,birmingham,25990,2006,chevrolet,express cargo van,good,8 cylinders,gas,73360,clean,automatic,1GCHG39U761205453,rwd,full-size,truck,white,al
7311381686,birmingham,24990,2017,gmc,savana commercial cutaway,good,8 cylinders,gas,136965,clean,automatic,1GD07RFF7H1143170,rwd,full-size,truck,white,al
7311381687,birmingham,29990,2011,ford,super duty f-450 drw,good,8 cylinders,diesel,137481,clean,automatic,1FD0X4HT9BEC31739,4wd,full-size,truck,white,al
7311381690,birmingham,24990,2007,ford,super duty f-450 drw,good,10 cylinders,gas,46463,clean,automatic,1FDXF46Y47EB23553,rwd,full-size,truck,white,al
7311381692,birmingham,22990,2010,ford,econoline commercial cutaway,good,10 cylinders,gas,121911,clean,automatic,1FDXE4FSXADA69011,rwd,full-size,truck,white,al
7311381659,birmingham,20990,2006,chevrolet,express cargo van,good,8 cylinders,diesel,134296,clean,automatic,1GCHG35U961223233,rwd,full-size,truck,white,al
7311381664,birmingham,33990,2016,chevrolet,express commercial cutaway,good,8 cylinders,gas,12398,clean,automatic,1GB3GSCG1G1125174,rwd,full-size,truck,white,al
7311381633,birmingham,29990,2012,,International TerraStar,good,8 cylinders,diesel,39013,clean,automatic,1HTJSSKK5CJ062097,rwd,full-size,truck,white,al
7311381484,birmingham,25990,2016,,Isuzu NPR HD GAS REG,good,8 cylinders,gas,172373,clean,automatic,54DC4W1C3GS808110,rwd,full-size,truck,white,al
7311381460,birmingham,22990,2004,gmc,tc5500,good,,diesel,119091,clean,automatic,1GDE5C1244F515767,rwd,,,white,al
7311381454,birmingham,26990,2016,chevrolet,express commercial cutaway,good,8 cylinders,gas,75734,clean,automatic,1GB3GSCG5G1118910,rwd,full-size,truck,white,al
7311381423,birmingham,43990,2016,chevrolet,4500 lcf gas,good,8 cylinders,gas,45542,clean,automatic,54DCDW1B9GS811777,rwd,,,white,al
7311381424,birmingham,27990,2008,ford,econoline cargo van,good,8 cylinders,gas,83459,clean,automatic,1FTSE34L58DB30943,rwd,full-size,truck,white,al
7311380857,birmingham,29990,2008,,Workhorse W42,good,8 cylinders,gas,60386,clean,automatic,5B4HPD28X83430899,rwd,full-size,truck,white,al
7311380317,birmingham,14990,2012,ford,econoline,good,8 cylinders,gas,67820,clean,automatic,1FDXE4FL1CDA39522,rwd,full-size,truck,white,al
7311380284,birmingham,32990,2011,chevrolet,silverado 3500hd,good,8 cylinders,gas,22076,clean,automatic,1GB3CZCGXBF220025,rwd,,,black,al
7311380183,birmingham,59990,2017,ford,super duty f-550 drw,good,8 cylinders,diesel,31337,clean,automatic,1FD0X5HTXHEB33429,4wd,full-size,truck,white,al
7311380128,birmingham,31990,2006,ford,super duty f-550 drw,good,8 cylinders,diesel,59429,clean,automatic,1FDAW57P46ED02529,4wd,full-size,truck,red,al
7311371151,birmingham,20888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,,4wd,full-size,SUV,silver,al
7311367867,birmingham,31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,,rwd,full-size,SUV,white,al
7311365259,birmingham,10888,2014,kia,sorento lx,good,4 cylinders,gas,121259,clean,automatic,,fwd,compact,SUV,red,al
7311360610,birmingham,26900,2019,ford,f150 regular cab xl,excellent,6 cylinders,gas,8176,clean,automatic,,rwd,full-size,pickup,white,al
7311351910,birmingham,49895,,,he Macan,,4 cylinders,gas,26985,clean,automatic,WP1AA2A56JLB10699,,,SUV,white,al
7311350665,birmingham,6950,1994,jeep,wrangler,excellent,4 cylinders,gas,160000,clean,manual,,4wd,full-size,,green,al
7311346662,birmingham,40888,2020,jeep,gladiator,like new,6 cylinders,gas,27955,clean,automatic,,4wd,mid-size,SUV,black,al
7311345301,birmingham,14995,2007,jeep,wrangler unlimited sahara,good,6 cylinders,gas,163169,clean,automatic,,4wd,mid-size,SUV,black,al
7311339049,birmingham,32990,2011,bmw,z4 sdrive35is roadster 2d,good,,other,45858,clean,other,WBALM1C55BE393513,rwd,,other,red,al
7311332954,birmingham,500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,al
7311319559,birmingham,19997,2009,dodge,challenger,excellent,8 cylinders,gas,83491,clean,automatic,2B3LJ74WX9H538989,rwd,,coupe,,al
7311319413,birmingham,16589,2018,ford,fusion,excellent,4 cylinders,gas,84867,clean,automatic,3FA6P0K91JR283792,fwd,,sedan,,al
7311319201,birmingham,21500,2013,jeep,wrangler,excellent,6 cylinders,gas,78270,clean,manual,1C4AJWAG3DL547834,4wd,mid-size,convertible,,al
7311319080,birmingham,23997,2017,infiniti,qx70,excellent,6 cylinders,gas,84416,clean,automatic,JN8CS1MU4HM140460,rwd,,SUV,,al
7311318941,birmingham,22510,2015,mercedes-benz,m-class,excellent,6 cylinders,gas,74909,clean,automatic,4JGDA5HB4FA498476,4wd,,SUV,,al
7311318807,birmingham,47997,2018,lexus,gx,excellent,8 cylinders,gas,50144,clean,automatic,JTJJM7FX8J5193232,4wd,,SUV,,al
7311306355,birmingham,14988,2007,jeep,wrangler,,,gas,163169,clean,automatic,1J4GA59137L196006,4wd,,,black,al
7311306359,birmingham,30292,2017,toyota,tacoma,,,gas,48697,clean,automatic,5TFAZ5CN5HX043072,rwd,,,,al
7311306345,birmingham,18444,2015,lincoln,mkc,,,gas,68953,clean,automatic,5LMTJ2AH3FUJ33050,,,,black,al
7311306329,birmingham,26991,2019,nissan,frontier,,,gas,12357,clean,automatic,1N6DD0ER0KN766844,rwd,,,white,al
7311302496,birmingham,1977,2003,mitsubishi,lancer,,,gas,238757,clean,manual,JA3AJ26E03U008630,fwd,,,,al
7311269291,birmingham,31990,2018,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,27426,clean,other,1C6RR7GG8JS247420,4wd,,pickup,white,al
7311244435,birmingham,8990,2008,ford,edge,,6 cylinders,gas,152772,clean,automatic,2FMDK49C78BA98563,4wd,,sedan,white,al
7311235901,birmingham,10000,2015,chrysler,200,like new,4 cylinders,gas,73381,clean,automatic,,fwd,,sedan,white,al
7311184072,birmingham,4000,2014,chevrolet,sonic lt,like new,4 cylinders,gas,135000,clean,manual,,fwd,compact,sedan,silver,al
7311166779,birmingham,8500,2015,nissan,altima 2.5 s,excellent,4 cylinders,gas,100000,clean,automatic,1N4AL3AP5FN898640,fwd,full-size,sedan,white,al
7311161608,birmingham,10000,1994,ford,f150,good,8 cylinders,gas,76572,clean,automatic,1FTEF15N1RNA56088,rwd,,,white,al
7311157912,birmingham,1900,2005,ford,focus,,4 cylinders,gas,204621,clean,automatic,1FAFP34N35W152250,fwd,,,red,al
7311117755,birmingham,17875,1995,chevrolet,corvette,,,gas,85970,clean,automatic,1G1YY32P7S5114521,,,convertible,green,al
7311111854,birmingham,2595,2003,ford,f-150,excellent,8 cylinders,gas,149055,clean,automatic,,4wd,full-size,pickup,red,al
7311103746,birmingham,0,2006,jeep,liberty,,6 cylinders,gas,0,clean,automatic,1J8GL48K06W123802,4wd,,SUV,red,al
7311081786,birmingham,5980,2006,chevrolet,impala lt,,,gas,165000,clean,automatic,,,,,,al
7311081118,birmingham,6980,2008,toyota,avalon,,,gas,158000,clean,automatic,,,,,,al
7311080665,birmingham,7280,2014,nissan,altima,,,gas,135000,clean,automatic,,,,,,al
7311080360,birmingham,5980,2013,mini,cooper s,,,gas,149000,clean,automatic,,,,,,al
7311080132,birmingham,6980,2013,kia,optima ex,,,gas,193000,clean,automatic,,,,,,al
7311079888,birmingham,5980,2013,jeep,patriot,,,gas,106000,clean,automatic,,,,,,al
7311043058,birmingham,500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,al
7311042920,birmingham,40888,2020,jeep,gladiator,like new,6 cylinders,gas,27955,clean,automatic,,4wd,mid-size,SUV,black,al
7311037620,birmingham,0,2010,lexus,es 350,,6 cylinders,gas,149945,clean,automatic,JTHBK1EG2A2378193,fwd,,sedan,silver,al
7311033661,birmingham,14888,2007,jeep,wrangler unlimited sahara,good,6 cylinders,gas,163169,clean,automatic,,4wd,mid-size,SUV,black,al
7310967777,birmingham,22990,2017,infiniti,qx50 sport utility 4d,good,,other,21297,clean,other,JN1BJ0RP2HM382528,,,hatchback,black,al
7310961550,birmingham,4425,2004,honda,accord sedan,,4 cylinders,gas,192275,clean,automatic,1HGCM56694A166593,fwd,,sedan,black,al
7310949187,birmingham,0,2004,ford,f650 6 door custom stretch,,,diesel,82712,clean,automatic,,rwd,,pickup,red,al
7310946321,birmingham,24995,2006,,HUMMER H2 Lifted 4x4,,,gas,130066,clean,automatic,,4wd,,SUV,blue,al
7310943268,birmingham,33950,2011,ford,f-250 super duty lariat cre,,,other,171524,clean,automatic,,4wd,,pickup,,al
7310940303,birmingham,8950,2011,ford,e-series cargo e350 super d,,,other,180502,clean,automatic,,rwd,,van,white,al
7310937354,birmingham,69950,2012,ford,f750 four car hauler rollba,,,diesel,267001,clean,automatic,,,,,white,al
7310934354,birmingham,41995,2017,ford,f-350 superduty dually 4x4,,,other,280463,clean,automatic,,4wd,,pickup,white,al
7310928510,birmingham,59950,2019,ford,f550 super duty rollback/wr,,,gas,88140,clean,automatic,,,,,silver,al
7310925722,birmingham,9995,1986,ford,f-150 regular cab short bed,,,gas,46789,clean,automatic,,rwd,,pickup,red,al
7310924243,birmingham,25590,2017,infiniti,q70 3.7 sedan 4d,good,,other,66632,clean,other,JN1BY1APXHM740651,rwd,,sedan,blue,al
7310922777,birmingham,3995,1989,dodge,dakota regular cab long be,,,gas,101958,clean,automatic,,rwd,,pickup,grey,al
7310912188,birmingham,15897,2016,ford,transit connect wagon,,4 cylinders,gas,71097,clean,other,NM0GS9F74G1243703,fwd,,van,yellow,al
7310912043,birmingham,12897,2016,buick,encore,,4 cylinders,gas,83501,clean,other,KL4CJASBXGB557960,fwd,,SUV,black,al
7310890361,birmingham,6950,1998,ford,f150 xlt,excellent,8 cylinders,gas,206000,clean,automatic,,rwd,full-size,truck,green,al
7310878803,birmingham,3450,2006,toyota,corolla,,4 cylinders,gas,206058,clean,automatic,2T1BR32E36C706726,fwd,,sedan,red,al
7310872664,birmingham,0,2019,chevrolet,silverado 1500,excellent,8 cylinders,gas,15807,clean,automatic,3GCUYEED9KG200375,4wd,,truck,red,al
7310866053,birmingham,32590,2013,lexus,ls 460 sedan 4d,good,8 cylinders,gas,30384,clean,other,JTHBL5EF1D5123341,rwd,,sedan,,al
7310866001,birmingham,23590,2018,mitsubishi,outlander phev gt,good,,other,48933,clean,other,JA4J24A58JZ011951,4wd,,other,white,al
7310842680,birmingham,45990,,,des-Benz E-Class,,6 cylinders,gas,38165,clean,automatic,WDD1J6GBXJF015072,,,coupe,red,al
7310824428,birmingham,33590,2017,cadillac,xt5 platinum sport,good,6 cylinders,gas,28891,clean,other,1GYKNFRS1HZ312573,,,other,black,al
7310810497,birmingham,39888,2019,honda,civic type r,like new,,gas,9528,clean,manual,SHHFK8G79KU202456,,,hatchback,,al
7310810445,birmingham,16902,2020,toyota,corolla,,,gas,11692,clean,automatic,5YFDPRAE6LP106166,fwd,,,black,al
7310797034,birmingham,18877,2017,toyota,camry,,,gas,52822,clean,automatic,4T1BF1FK5HU280679,fwd,,,silver,al
7310774612,birmingham,31590,2017,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,28185,clean,other,2T2ZZMCAXHC078839,fwd,,SUV,silver,al
7310757953,birmingham,5500,2006,cadillac,cts,excellent,4 cylinders,gas,111111,clean,other,,,,,grey,al
7310754731,birmingham,2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,,fwd,full-size,sedan,white,al
7310739471,birmingham,22990,2014,lexus,is 250,,6 cylinders,gas,72526,clean,automatic,JTHCF1D25E5004261,,,sedan,white,al
7310721238,birmingham,1500,2002,honda,accord,,,gas,168000,clean,automatic,,,,,,al
7310691206,birmingham,20000,2010,toyota,4runner limited,excellent,6 cylinders,gas,113750,clean,automatic,,fwd,mid-size,SUV,silver,al
7310683747,birmingham,21500,2015,lexus,rx350,excellent,,gas,73000,clean,automatic,,,,,,al
7310652910,birmingham,2999,2005,ford,taurus,,6 cylinders,gas,226797,clean,automatic,1FAFP56U35A285359,fwd,,sedan,white,al
7310629921,birmingham,2900,1999,lexus,gs400,good,8 cylinders,gas,378000,clean,automatic,,,full-size,sedan,white,al
7310601615,birmingham,0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,,,,,al
7310599557,birmingham,0,2015,chevrolet,silverado 1500,,8 cylinders,gas,174837,clean,automatic,3GCUKREC6FG111658,4wd,,,,al
7310558401,birmingham,4380,2007,hyundai,entourage,,,gas,185000,clean,automatic,,,,,,al
7310556938,birmingham,5980,2006,honda,odyssey exl,,,gas,167000,clean,automatic,,,,,,al
7310556661,birmingham,5980,2010,gmc,terrain slt,,,gas,208000,clean,automatic,,,,,,al
7310554816,birmingham,5980,2009,ford,fusion se,,,gas,178000,clean,automatic,,,,,,al
7310553897,birmingham,5480,2013,chevrolet,captiva,,,gas,182000,clean,automatic,,,,,,al
7310543009,birmingham,5980,2006,chrysler,300c,,,gas,160000,clean,automatic,,,,,,al
7310542824,birmingham,5980,2008,cadillac,srx,,,gas,189000,clean,automatic,,,,,,al
7310542584,birmingham,6480,2008,buick,enclave cxl,,,gas,183000,clean,automatic,,,,,,al
7310542361,birmingham,5980,2005,acura,tl,,,gas,179000,clean,automatic,,,,,,al
7310532358,birmingham,3399,2006,buick,lacrosse,,6 cylinders,gas,160218,clean,automatic,2G4WD582061211256,fwd,,sedan,blue,al
7310511908,birmingham,10750,2006,toyota,tacoma,good,6 cylinders,gas,223160,clean,automatic,,rwd,mid-size,pickup,red,al
7310484790,birmingham,10980,2012,ford,f150,,,gas,178000,clean,automatic,,,,,,al
7310478952,birmingham,6480,2012,nissan,altima,,,gas,145000,clean,automatic,,,,,,al
7310473595,birmingham,7980,2008,bmw,x5,,,gas,157000,clean,automatic,,,,,,al
7310470630,birmingham,4980,2001,ford,crown victoria,,,gas,106000,clean,automatic,,,,,,al
7310468027,birmingham,5980,2009,cadillac,sts v6,,,gas,129000,clean,automatic,,,,,,al
7310466561,birmingham,199,2017,dodge,charger,,,gas,21737,clean,automatic,,,,,,al
7310463147,birmingham,7980,2013,bmw,x3,,,gas,156000,clean,automatic,,,,,,al
7310459061,birmingham,6950,2011,nissan,quest,,,gas,54443,rebuilt,automatic,,,,,,al
7310453788,birmingham,3650,2008,kia,rio,,4 cylinders,gas,115124,clean,automatic,KNADE123786319837,fwd,,sedan,silver,al
7310447967,birmingham,15590,2016,,Scion iM Hatchback 4D,good,,other,64923,clean,other,JTNKARJE6GJ504489,fwd,,hatchback,blue,al
7310434701,birmingham,24990,2014,acura,mdx sh-awd sport utility,good,6 cylinders,gas,52396,clean,automatic,5FRYD4H81EB042046,,,SUV,silver,al
7310413137,birmingham,1700,2002,buick,lesabre,good,,gas,171690,clean,automatic,,,,sedan,,al
7310403124,birmingham,16897,2018,hyundai,elantra,,4 cylinders,gas,71224,clean,other,5NPD84LFXJH396699,fwd,,sedan,black,al
7310402877,birmingham,27897,2013,chevrolet,silverado 1500,,8 cylinders,gas,55033,clean,other,3GCPCTE09DG226555,rwd,,truck,red,al
7310370273,birmingham,2600,2000,buick,lesabre,,6 cylinders,gas,212061,clean,automatic,1G4HR54K6YU316195,fwd,,,blue,al
7310357656,birmingham,23990,2014,acura,mdx sh-awd sport utility,good,6 cylinders,gas,62390,clean,other,5FRYD4H45EB042564,,,SUV,,al
7310358587,birmingham,21790,2016,chevrolet,silverado 1500 lt,good,6 cylinders,gas,100662,clean,automatic,,rwd,full-size,pickup,white,al
7310357627,birmingham,38590,2019,acura,mdx sh-awd w/technology,good,,other,14906,clean,other,5J8YD4H52KL002706,,,other,white,al
7310332701,birmingham,36990,,,des-Benz E-Class,,4 cylinders,gas,30967,clean,other,WDDZF4JB7JA379223,rwd,,sedan,silver,al
7310325951,birmingham,39590,2019,acura,mdx sh-awd w/technology,good,6 cylinders,gas,8919,clean,other,5J8YD4H50KL008682,,,other,,al
7310297272,birmingham,2700,2004,nissan,maxima,good,6 cylinders,gas,200000,clean,automatic,,fwd,full-size,sedan,white,al
7310288297,birmingham,24958,2020,toyota,camry,,,gas,4862,clean,automatic,4T1G11AK6LU987956,fwd,,,white,al
7310288277,birmingham,27958,2020,nissan,altima,,,gas,6333,clean,automatic,1N4AL4FV1LN304196,fwd,,,red,al
7310288279,birmingham,23161,2019,chrysler,300,,,gas,23461,clean,automatic,2C3CCAAG5KH589958,rwd,,,red,al
7310284575,birmingham,15977,2016,jeep,cherokee,,,gas,48322,clean,automatic,1C4PJMCB2GW152594,4wd,,,,al
7310253814,birmingham,32990,2018,acura,mdx sh-awd w/technology,good,6 cylinders,gas,31967,clean,other,5J8YD4H59JL010087,,,SUV,brown,al
7310225162,birmingham,29890,2017,infiniti,qx70,,6 cylinders,gas,32913,clean,automatic,JN8CS1MW5HM411107,,,SUV,black,al
7310160004,birmingham,19900,2014,toyota,4runner 4wd,excellent,6 cylinders,gas,231000,clean,automatic,JTEBU5JR0E5184790,4wd,full-size,,silver,al
7310136927,birmingham,3299,2002,ford,escape,,6 cylinders,gas,249302,clean,automatic,1FMCU03192KB03362,fwd,,,white,al
7310121191,birmingham,1,2002,nissan,maxima,,,gas,196000,clean,automatic,,,,,black,al
7310082211,birmingham,3495,2008,chevrolet,malibu,,6 cylinders,gas,157305,clean,automatic,1G1ZK57738F235673,fwd,,sedan,,al
7310034215,birmingham,18990,2010,ford,econoline cargo van,good,8 cylinders,gas,32988,clean,automatic,1FTNE2EW3ADA14050,rwd,mid-size,van,white,al
7310016314,birmingham,4499,2005,toyota,camry,,4 cylinders,gas,170687,clean,automatic,4T1BE32K55U090199,fwd,,sedan,blue,al
7309980084,birmingham,32995,2012,ford,f250 super duty,,,gas,37473,clean,automatic,1FDBF2B63CEC57788,4wd,,,white,al
7309972050,birmingham,14900,2011,mercedes-benz,benz s550,,,gas,113907,rebuilt,automatic,,,,,,al
7309953468,birmingham,15900,2017,nissan,frontier sv,good,4 cylinders,gas,28650,rebuilt,automatic,1N6BD0CT2HN739952,rwd,full-size,truck,white,al
7309953039,birmingham,13900,2013,honda,cr-v lx,good,4 cylinders,gas,86933,clean,automatic,5J6RM3H3XDL038359,fwd,full-size,SUV,blue,al
7309951979,birmingham,9800,2008,mazda,cx-9 touring,good,6 cylinders,gas,138266,clean,automatic,JM3TB28A380158898,fwd,full-size,SUV,white,al
7309951024,birmingham,7000,2004,jaguar,xjr s,good,8 cylinders,gas,135185,clean,automatic,SAJWA73B44TG16628,rwd,full-size,sedan,red,al
7309937773,birmingham,0,2011,chevrolet,cruze,,4 cylinders,gas,0,clean,automatic,1G1PJ5S98B7275266,rwd,,sedan,red,al
7309911243,birmingham,17590,2015,kia,soul ! wagon 4d,good,,gas,25491,clean,other,KNDJX3A59F7772430,fwd,,wagon,green,al
7309911166,birmingham,33990,2019,acura,rdx sh-awd sport utility,good,,gas,11902,clean,other,5J8TC2H30KL041519,,,SUV,red,al
7309902142,birmingham,19850,2013,bmw,750li,good,,gas,90822,clean,other,WBAYE8C58DD132025,,,sedan,black,al
7309902021,birmingham,11850,2008,rover,,good,8 cylinders,gas,111254,clean,other,SALMF13428A268857,,full-size,SUV,black,al
7309893460,birmingham,15900,2005,,Kenworth T300,good,,diesel,360000,clean,manual,,,,,white,al
7309889032,birmingham,4995,2005,ford,freestar ses,,,gas,121724,clean,automatic,2FMZA57605BA66741,,,,silver,al
7309875648,birmingham,26000,1973,chevrolet,k5 blazer,,,gas,67013,clean,automatic,,,,,,al
7309868933,birmingham,33990,2020,alfa-romeo,romeo giulia sedan 4d,good,,gas,9711,clean,other,ZARFAMAN1L7630118,rwd,,sedan,white,al
7309868912,birmingham,16990,2018,hyundai,sonata se sedan 4d,good,,gas,31871,clean,other,5NPE24AF5JH692092,fwd,,sedan,red,al
7309848224,birmingham,3800,2000,toyota,camry,,4 cylinders,gas,164814,clean,automatic,4T1BG22K9YU991195,fwd,,sedan,,al
7309842010,birmingham,0,2021,hyundai,kona,excellent,4 cylinders,gas,1517,clean,automatic,KM8K22AA7MU629352,fwd,,SUV,,al
7309840433,birmingham,11500,2011,bmw,328i,excellent,4 cylinders,gas,126000,clean,automatic,,rwd,mid-size,sedan,black,al
7309807810,birmingham,28990,,,CX-5,,4 cylinders,gas,9193,clean,automatic,JM3KFADM2K0531978,fwd,,SUV,white,al
